trace_id,condition,split,stage,episode,requested_Unity_seed,action_sampler_seed,policy_initialization_seed,decisions,valid_pairs,q_min,q_median,q_max,q_mean,pairs_with_any_clipping,task_events,raw_final_score,terminated,truncated,end_reason,pair_sequence_sha256,config_sha256,source_sha256
P1-MAX/attempt-01/train/episode-86,MAX,training,train,86,2102,,1102,200,12,0.35781338023316084,0.5571320131695614,0.6918935468042575,0.546623646075127,0,0.0,0.0,False,False,collection_budget_fragment,ecaa54ef1c1471a38edb19e91c56b9682ec03b1efd23d1106e29c25e576bb74b,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,258af851123eb464eff2c7451ca712cac226df30b1032675e0320a2a5861be33
P1-MAX/attempt-01/evaluate-3001/episode-1,MAX,evaluation,evaluate-3001,1,3001,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,3cbbf2492d13c33ef63f6425f99abbf87119e081cdbc8b01aea6b2291c75a724
P1-MAX/attempt-01/evaluate-3002/episode-1,MAX,evaluation,evaluate-3002,1,3002,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,166d646bf99e9b4b8cc0c3246fa0556cd6cb3c80b705794d48ec449375a223cd
P1-MAX/attempt-01/evaluate-3003/episode-1,MAX,evaluation,evaluate-3003,1,3003,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,8d6575c979185cfc03227da43145d84813bbf411efb5f0f20f4afedfa4a3e007
P1-MAX/attempt-01/evaluate-3004/episode-1,MAX,evaluation,evaluate-3004,1,3004,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,84da23a804ea69f5c71fa6f4c68c4362e3a33a00188ab5fa644ff6dcce72e7d6
P1-MAX/attempt-01/evaluate-3005/episode-1,MAX,evaluation,evaluate-3005,1,3005,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,93f11daa10d0d870a95e425f5e799f789119cc59337999c74d0dfb1c1e9d2367
P1-MAX/attempt-01/evaluate-3006/episode-1,MAX,evaluation,evaluate-3006,1,3006,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,dc7c5125b3c9af2fe65d76f3573f7acd94d2bcad8cb53a010e40a24297801899
P1-MAX/attempt-01/evaluate-3007/episode-1,MAX,evaluation,evaluate-3007,1,3007,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,f38a40b24ca07d28808cbb03ed20f9d23e75a993d6fb8a6d456663db16c75069
P1-MAX/attempt-01/evaluate-3008/episode-1,MAX,evaluation,evaluate-3008,1,3008,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,5777e46cf99624c3c85e1913dd85561d7c4c19a3a6f0ce2d780ade9590cd4d00
P1-MAX/attempt-01/evaluate-3009/episode-1,MAX,evaluation,evaluate-3009,1,3009,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,1bf8dc5fc1a865fd8941823a437e92a7af58367167fdffced7ae7644d1040dbe
P1-MAX/attempt-01/evaluate-3010/episode-1,MAX,evaluation,evaluate-3010,1,3010,,1102,600,39,0.15121343157603795,0.6886274199365748,0.8196677211531582,0.5804400791075608,2,0.0,0.0,False,True,wrapper_decision_limit,99db6afef0d3f5a81df5e43f85a50e50948a4c93b3c63521455533e38bd26277,e2ce615e6bef05fd2f73831af4c160cd5fc9db972849ae87fb67bd410bfb27c3,4025a5eec8f9ea32b6f4ba3efc92d6b364812a29ffb3a109d769174ba631d3d5
P1-RANDOM/attempt-01/evaluate-3001/episode-1,RANDOM,evaluation,evaluate-3001,1,3001,4001,,600,39,0.1180262250432299,0.37182173962921644,0.6696353134893356,0.3747691795417431,0,0.0,0.0,False,True,wrapper_decision_limit,f6c2c29041d709103b3dc1eed3fecdb96dce5b3052e79a4e1098e06f11253024,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,6d747b32a256b558ff44b1a996edaab33c31dee9506657498e6bfd861e9131de
P1-RANDOM/attempt-01/evaluate-3002/episode-1,RANDOM,evaluation,evaluate-3002,1,3002,4002,,600,39,0.10811574385055134,0.4134161094761158,0.6632131843999802,0.4105182086478118,0,0.0,0.0,False,True,wrapper_decision_limit,df1d4738174ad8005e7d3a6040d827f9c5a41d680a39e6438ef3153e56bf59a0,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,e592e69bbb3d66326073965314687b0c2edc07c91a4f8e746526427a979ab214
P1-RANDOM/attempt-01/evaluate-3003/episode-1,RANDOM,evaluation,evaluate-3003,1,3003,4003,,600,39,0.11166888262312673,0.39613977412360935,0.6249623812358127,0.38669245336098257,0,0.0,0.0,False,True,wrapper_decision_limit,b0a69b5e0ae9b3e01e6111f74d8908d995cd696b98ae8b130bf27eeef703ed0b,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,8beba420ed342315381e8e05f955e38dfe2f86a03fc977c8a817385568185a37
P1-RANDOM/attempt-01/evaluate-3004/episode-1,RANDOM,evaluation,evaluate-3004,1,3004,4004,,600,39,0.10894398345977474,0.44280241406919585,0.5961347458454208,0.413155283143709,2,1.0,1.0,False,True,wrapper_decision_limit,db862d5fa58fd120aad3b606921c82e84554b97cc5b5cea062a288b9cd7a471f,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,b3237595c935f4e75ccd7163dd5fdadb05c7ced04f0a49639c34ef36ea1aaa8b
P1-RANDOM/attempt-01/evaluate-3005/episode-1,RANDOM,evaluation,evaluate-3005,1,3005,4005,,600,39,0.06786148925355644,0.4405813775474584,0.6661506480768631,0.4569964747224435,2,0.0,0.0,False,True,wrapper_decision_limit,d5a929c8bb24ddce3b045c75957381b47741ccf85531a7cdaa2775ec565b368f,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,2338e7e816c498502f2775c47c72b012dae1598e408e9dbede540daae32f2504
P1-RANDOM/attempt-01/evaluate-3006/episode-1,RANDOM,evaluation,evaluate-3006,1,3006,4006,,600,39,0.0597510986215871,0.48198197310443,0.6612237059557435,0.47690985957607096,3,1.0,1.0,False,True,wrapper_decision_limit,54184d8f7a30a73e74015215f4c1a2051df65b25e60d478dd49a1bdba8ee4e58,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,045f30cf0d80cab64451d4532fb5a632b52f13a59d3b2e7bdc6bc7391bd0f132
P1-RANDOM/attempt-01/evaluate-3007/episode-1,RANDOM,evaluation,evaluate-3007,1,3007,4007,,600,39,0.07931574704139,0.4449837546979266,0.6734718330264349,0.4353377961201764,0,0.0,0.0,False,True,wrapper_decision_limit,a1b9c19ab01a702c3b6981f61fd8c2dec070826f013fa41dc331004b028f4670,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,7c18631b1e8b5e9f49ba186dd84c5ff3f03bae270992598445e989cd8034c68b
P1-RANDOM/attempt-01/evaluate-3008/episode-1,RANDOM,evaluation,evaluate-3008,1,3008,4008,,600,39,0.053439057899809475,0.4629184544025856,0.6871971322225958,0.4327052860616304,5,0.0,0.0,False,True,wrapper_decision_limit,75a2b0e4f38a9638eb9cfc132d8be60a5f02118904f43df5fb5ab7a1d11a8892,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,a6c8ebba7e3563082a9f478605611284b5a13eb96a4ce7fae19d727bcde73463
P1-RANDOM/attempt-01/evaluate-3009/episode-1,RANDOM,evaluation,evaluate-3009,1,3009,4009,,600,39,0.08211770381391185,0.353017908866862,0.5384899122875263,0.34905832411988613,0,0.0,0.0,False,True,wrapper_decision_limit,7a7bdac7176a36a2398b634d6b73f414d682f6033e7274bc0c299cff5566da8c,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,eebbc971f0fa7bea61ecf130b6eac78c4b9a266c1206eeb4a53e7a405e742011
P1-RANDOM/attempt-01/evaluate-3010/episode-1,RANDOM,evaluation,evaluate-3010,1,3010,4010,,600,39,0.06570325402936408,0.40676144504134604,0.6505087575116851,0.39003155163038605,2,0.0,0.0,False,True,wrapper_decision_limit,b306b5663cf6345c5ee6d87999bdc591df338690f84c19184b835d623803322d,abef592f9ce8ba67d1eae7a57d9c3387827d0dd7b0d561d2fc4620bb8740da16,4136a658b4395236f1a906ddc8cdf6072af4d1a4bb18d57fa5433fa135655813
